0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
22,16933151.61,5546711.571,16933059.52,5546619.481,-4.5957,3.0732,4.438,4.2125,-4.7476,4.2149,0.099164,-1.8115,2.4757,-2.3813,0.97072,4.3911,-3.1754,-2.7616,3.8189,0.12104,-0.76058,-2.074,0.56711,1.349
25,24093722.23,5546711.571,24093630.14,5546619.481,1.6659,0.89548,-4.8486,-1.867,-4.8694,1.611,-4.2126,-2.5713,1.5963,1.6625,-2.847,3.265,-3.5511,-1.9006,3.4148,2.6848,-0.083937,1.3968,1.1618,3.2048
28,29419198.38,5546711.571,29419106.29,5546619.481,3.0592,0.28524,3.1753,2.6198,4.5958,4.0695,-2.1326,0.39102,2.5433,1.0065,4.9482,-0.92431,0.47736,1.8344,2.5974,2.2209,1.9934,-4.1175,4.6899,1.5488
31,17856402.9,5546711.571,17856310.81,5546619.481,-2.6026,1.0063,4.8771,-2.1333,2.7457,-0.010188,-1.592,-0.93753,-0.93093,2.0073,-2.7945,0.22436,-1.1653,4.5715,-1.8198,4.6248,-3.7017,-3.2548,2.593,0.92397
35,42542378.92,5546711.571,42542286.83,5546619.481,-2.2031,3.331,-1.2664,3.014,3.9024,1.6,0.68904,-3.1279,-2.1995,4.7132,-2.428,-1.0335,2.3857,0.82034,4.8174,1.2977,-2.2876,-2.5696,1.3016,4.4506
39,15358511.13,5546711.571,15358419.04,5546619.481,4.6547,-3.6954,-2.7032,-3.2023,1.9153,-0.47863,3.33,1.0666,-0.3079,-3.679,-0.24265,-2.4178,-3.136,3.5887,-3.2081,0.5481,1.5955,-0.091403,4.6064,-3.1993
44,16118464.23,5546711.571,16118372.14,5546619.481,-3.8595,-2.5647,1.1956,-3.1235,1.5042,6.6578,-0.29981,0.45843,0.90373,0.3096,4.6207,-3.1511,0.56024,-4.9254,2.1107,-1.8158,1.0633,-1.6413,3.1084,0.86995
50,55006528.47,5546711.571,55006436.38,5546619.481,1.5742,4.2184,-0.29849,-1.4583,1.8489,-1.4272,-0.75899,1.8052,0.2634,1.3973,-1.2043,-0.0194,1.0101,-1.9915,2.5306,4.0684,5.731,5.487,-1.8949,4.7089
56,8435679.954,4075313.998,8435587.864,4075221.908,6.0293,3.9318,4.5192,3.0566,3.7541,3.0085,-5.6541,-1.3362,3.368,-0.24406,-0.27644,4.2189,-0.40059,0.88014,-2.3562,0.95125,-1.0796,0.20841,4.2535,-2.152
63,45774904.47,4075313.998,45774812.38,4075221.908,-2.1374,-1.5064,4.8693,-1.4605,-3.3495,3.9965,-0.27988,-1.4857,0.54993,3.8013,-6.7039,0.65571,2.1167,-5.2701,-2.1426,4.6066,-1.8316,3.7746,-2.7987,4.3763
70,55006528.47,4075313.998,55006436.38,4075221.908,1.5742,4.2184,-0.29849,-1.4583,1.8489,-1.4272,-0.75899,1.8052,0.2634,1.3973,-1.2043,-0.0194,1.0101,-1.9915,2.5306,4.0684,5.731,5.487,-1.8949,4.7089
79,14384224.58,4075313.998,14384132.49,4075221.908,5.4349,-3.6454,-7.4567,-0.12581,4.5567,-0.083833,0.17988,0.20366,0.88068,-4.3054,0.31541,2.1358,-0.79653,2.0232,-2.2425,-2.7362,0.90426,0.32208,1.2662,-4.1931
89,10399578.03,4075313.998,10399485.94,4075221.908,8.0526,-4.1898,0.25357,-1.8588,-3.2031,-3.2133,4.5879,2.0874,-3.2155,-2.9315,5.3409,-3.5746,1.1671,2.3845,0.055227,1.5107,-2.4248,7.663,2.5198,0.89704
100,10518815.14,4075313.998,10518723.05,4075221.908,1.4907,-1.5853,6.9459,1.7448,5.507,3.2476,1.2709,2.0151,0.38421,5.5624,-3.4481,-0.26292,1.6119,3.4742,1.1793,0.83623,-2.1451,-2.565,0.026624,-1.1857
112,4075313.998,4075313.998,4075221.908,4075221.908,1.847,0.19514,-6.5019,-1.3014,0.28825,2.0884,2.3173,3.1921,1.4426,3.2463,-1.4177,-2.2156,-0.47367,1.5998,-5.0564,2.0868,-0.92856,4.3751,0.64694,-1.1304
125,10904830.27,4075313.998,10904738.18,4075221.908,-1.775,0.5848,-4.853,2.3102,-0.2148,0.9092,0.14139,1.3532,2.0517,-0.23406,-1.0306,5.328,-3.4618,1.2417,4.5743,4.1611,0.95861,-0.59329,4.2269,-1.6681
141,22126488.53,3695532.769,22126396.44,3695440.679,-0.27389,-0.75962,-1.0564,2.198,0.59595,4.0383,1.9047,0.84361,-0.32662,-0.8173,1.3182,0.7104,-1.7841,7.4503,-2.6374,0.56077,-0.066986,-4.6335,1.8145,-3.2053
158,15798434.15,3695532.769,15798342.06,3695440.679,1.7952,2.2593,-3.0229,-1.902,1.9847,0.99086,1.5836,0.33902,-0.39244,0.52167,-4.9644,-0.08467,-1.3399,-1.7342,-2.1368,-3.5567,-1.4081,2.8577,-3.5132,-1.5058
177,10288844.82,3335982.183,10288752.73,3335890.093,2.3574,0.27453,-3.0717,-4.7767,-1.4766,6.0963,4.6862,2.5051,-1.7832,-0.86733,0.21441,-6.5726,2.5696,0.76831,-5.6027,1.657,3.269,5.8085,1.1627,-1.5159
199,8787089.583,3335982.183,8786997.493,3335890.093,1.062,-3.2125,-5.6016,-2.2666,-0.51526,2.061,2.264,1.7687,1.6436,-4.2054,4.7203,-2.4943,1.0789,-3.7969,-2.5809,-3.8747,0.70641,4.82,4.4647,-1.5155
200,8931228.726,3335982.183,8931136.636,3335890.093,1.7375,-1.188,9.3436,-0.90024,7.5776,6.4047,2.9521,2.5213,-0.18249,-0.40101,-5.6831,-4.2214,1.3561,-0.0059751,-0.44826,-0.071964,-2.3453,-2.465,1.3386,-1.4369
223,7365326.609,3335982.183,7365234.519,3335890.093,1.5314,-1.4259,4.8693,1.4003,-7.9037,1.7614,-1.0069,-0.46799,-0.047739,-1.1205,-3.9205,1.762,2.6105,-2.9307,2.0092,0.23335,-3.837,2.0112,-0.009346,0.70122
251,12616313.5,2117644.855,12616221.41,2117552.765,-0.69444,0.85632,-1.6665,-4.6159,-0.961,-0.86651,-3.6643,-1.4759,-1.6646,-3.51,-4.4299,2.6636,0.16681,4.8962,-3.4998,3.6053,-4.5275,-3.1048,0.76623,-2.0623
281,10335814.4,2117644.855,10335722.31,2117552.765,1.5124,-4.1661,-0.44221,0.86536,-1.0739,3.1303,2.2153,-2.8811,-0.31934,-1.3552,-0.65637,4.7099,0.06032,5.7936,-0.69414,2.4049,-1.7496,-0.49724,4.8045,-2.0408
316,1397272.219,1397272.219,1397180.129,1397180.129,2.2772,-0.81792,7.285,1.5601,5.2893,5.3375,-4.5695,-1.2026,3.8632,-0.80346,2.2734,6.3206,0.0085042,3.8334,-0.34825,-0.1658,-4.3004,3.0889,0.87465,-1.5651
354,3335982.183,1045511.159,3335890.093,1045419.069,1.288,0.11467,-0.27982,-1.4973,-4.3617,3.6108,0.1125,0.093969,2.7806,-10.003,-7.2486,5.3316,-0.51119,-4.743,-0.15394,1.8928,-3.9049,1.8238,0.51467,-1.7614
398,2421138.531,1045511.159,2421046.441,1045419.069,2.9389,2.2079,-1.7718,-3.5237,-0.60196,3.2873,-0.22682,3.1254,0.77579,-4.6577,-12.814,-2.5637,-1.7786,-1.9762,-0.46044,0.33584,-4.8122,2.2631,1.4702,-2.233
446,1755746.318,703828.7867,1755654.228,703736.6967,1.7997,-1.4812,-2.5493,4.0859,3.5008,-6.8584,-3.9139,2.642,-0.29881,1.1634,3.7397,1.7319,1.5048,0.97193,-2.7789,-1.3554,-3.876,3.3273,2.0975,-1.987
501,2795797.556,499373.2524,2795705.466,499281.1624,-2.0272,-1.8161,-4.4059,-2.7444,6.6298,2.0083,3.5052,2.0101,1.0572,-5.2999,-4.4008,6.7151,-0.25668,4.0078,-2.8388,0.0038106,-4.1616,3.0552,2.9646,-0.76349
562,1811919.637,499373.2524,1811827.547,499281.1624,-1.8066,2.9324,2.6414,-3.6691,-7.6249,3.6682,1.6094,7.8215,1.9291,-0.035135,-2.5112,6.0692,-0.79539,0.0043432,0.27442,1.2021,-3.4856,2.0423,1.7755,-0.68411
630,553771.1754,253522.5128,553679.0854,253430.4228,-0.31922,-1.4753,1.8286,0.64169,5.0914,3.7725,0.41108,4.4797,-0.0027118,-3.3851,-4.4142,1.7325,0.56089,0.26719,1.5661,1.6437,-4.2074,3.6712,1.6116,-1.7437
707,922680.3286,253522.5128,922588.2386,253430.4228,3.231,8.997,1.0588,-0.65612,-3.7377,0.1909,1.906,6.6822,1.0709,-2.6705,-3.6853,2.7643,-0.88604,0.83204,1.7557,0.16583,-4.051,2.2525,1.5904,-1.5856
794,253522.5128,180550.8111,253430.4228,180458.7211,1.3557,-0.22999,-4.6256,-0.4835,-1.3017,3.4856,-4.4515,8.1846,4.0042,-3.2508,-0.28635,1.1761,-0.31064,1.7038,2.2463,1.2198,-3.5153,3.2728,1.7656,-1.404
891,450587.5302,142672.3133,450495.4402,142580.2233,5.0858,-0.70042,-4.4599,2.0402,-2.7135,0.6372,-6.8883,7.3667,1.7385,-2.444,1.4746,1.5397,-1.5366,1.6422,1.4357,-0.85055,-3.0761,3.5229,1.7592,-1.4828
1000,187626.7311,113135.8221,187534.6411,113043.7321,2.7804,1.2161,-0.10375,-3.3877,0.4471,2.1717,-2.5771,6.9062,5.0938,0.53508,-1.9085,-0.19073,-3.3626,0.21666,3.2296,0.86863,-3.3217,3.2564,1.6224,-1.2877
1122,347760.3125,68193.8312,347668.2225,68101.7412,5.5647,-3.3999,-2.3012,0.53036,1.7364,-1.8658,0.63318,5.6598,4.269,-7.7107,2.3623,-1.1888,-0.20975,2.4638,3.1565,2.1766,-4.6619,3.5208,1.8612,-1.5141
1258,87191.25688,40385.00687,87099.16688,40292.91687,3.2346,-3.5424,1.643,-0.095686,4.4508,-0.22312,-2.5936,8.2716,-1.8172,0.21683,1.3098,0.41056,-0.54205,1.1784,3.9998,1.2125,-3.8385,3.5072,1.8994,-1.466
1412,43853.64664,34702.85019,43761.55664,34610.76019,-0.55762,-1.6418,2.5862,3.0345,2.6738,-0.14071,1.4236,3.4859,0.76542,3.1137,3.238,-0.32341,-3.3113,-0.22305,3.8287,1.1293,-3.8553,3.528,1.8405,-1.3929
1584,31996.75322,31996.75322,31904.66322,31904.66322,-0.27313,-5.2225,2.8091,0.99772,1.7121,-0.61451,6.5012,1.6661,1.2837,-0.89188,3.1504,-0.53473,-1.5604,0.39783,3.9136,1.0713,-3.7298,3.5428,1.7856,-1.4021
1778,157989.9338,31996.75322,157897.8438,31904.66322,2.2039,-3.8755,1.2084,2.2462,2.3009,-0.41059,-3.8205,1.6863,0.72447,-0.8481,3.25,-0.35713,-1.7519,1.67,3.7418,-0.66412,-3.7424,3.5444,1.817,-1.397
1995,58615.84931,16533.42507,58523.75931,16441.33507,-4.0644,-4.9747,3.2767,0.8676,0.89583,-0.38162,0.80211,-10.884,3.1837,-1.9169,3.9175,-0.17845,-1.5193,0.2046,3.7147,0.86844,-3.7285,3.5343,1.8103,-1.38
2000,26149.117,16533.42507,26057.027,16441.33507,3.717,-1.2337,3.5247,-1.5568,6.5917,-7.4507,-1.0507,2.9108,3.2315,2.5374,2.8601,-0.59266,-1.8577,0.18234,3.8659,0.57809,-3.6709,3.5452,1.7981,-1.4136
2238,24456.28647,16533.42507,24364.19647,16441.33507,4.4334,1.4809,0.1769,-2.6652,3.0954,1.2975,-3.6861,4.8655,2.5703,-0.85184,4.2743,-0.061673,-2.0788,0.31575,3.6884,0.63379,-3.7468,3.6665,1.8722,-1.3963
2511,14452.89894,9439.274379,14360.80894,9347.184379,5.0448,-0.21693,1.2797,-2.6986,-1.3711,2.0114,0.07339,0.19786,3.4963,0.53274,2.4304,-2.2264,-2.1874,0.37944,3.7109,0.85683,-3.8045,3.7056,1.8823,-1.3606
2818,254010.5745,5523.981125,253918.4845,5431.891125,7.1673,-3.7912,-0.49256,-3.0374,-4.4715,-1.6076,-4.1915,1.7363,2.1931,-1.3376,5.4337,-2.5806,-1.7601,1.0373,3.7197,0.42085,-2.4082,3.5579,1.843,-1.3639
3162,1196158.725,3216.024282,1196066.635,3123.934282,4.0707,-4.6551,-0.69279,-2.1194,-2.3664,4.3896,1.5584,4.9362,1.5132,0.90762,4.0641,-1.7204,-2.0251,0.77944,3.7677,0.73393,-3.8421,3.608,0.38374,-1.3857
3548,7192.374246,2839.003531,7100.284246,2746.913531,6.4183,-6.9527,0.80681,-4.9869,0.98589,-4.0889,1.0527,1.6256,0.63111,2.3098,4.8441,-2.1614,-2.0401,0.69934,3.7642,0.90354,-3.8316,3.6631,1.8936,-1.3688
3981,1974.317363,1504.52954,1882.227363,1412.43954,4.7151,0.21005,1.9097,5.4046,0.44651,-1.218,1.2957,0.22862,0.19864,1.7163,3.9171,-1.4903,-2.145,0.62171,3.7294,0.72973,-3.855,3.655,1.8149,-1.3863
4466,1793.551226,908.732042,1701.461226,816.642042,2.2992,-0.33531,0.72072,-5.0594,3.6601,-4.4707,1.0155,0.26185,-0.23381,1.2173,3.9952,-1.8103,-2.1973,0.49861,3.771,0.73516,-3.8222,3.6654,1.813,-1.3775
5011,894316.3706,626.9996047,894224.2806,534.9096047,1.1079,0.54016,-1.6412,0.0347,-4.0267,0.25126,0.543,0.66684,0.92809,-0.30175,3.7158,-1.6224,-2.5968,0.65113,3.8294,0.71202,-3.8277,1.7608,1.8157,-1.3738
5623,1002.89798,441.5716331,910.8079801,349.4816331,1.8721,3.8525,-0.20022,4.5118,-0.56742,-4.2321,0.97782,0.73165,0.56269,1.3566,3.8406,-1.5185,-2.1889,0.64921,3.7909,0.72538,-3.8154,3.6658,1.8102,-1.3704
6309,671.5641948,318.5463254,579.4741948,226.4563254,2.9568,-6.6296,0.28371,-2.4326,1.6737,-4.4207,0.30754,1.1904,0.54507,1.317,3.9285,-1.819,-2.1448,0.65264,3.7961,0.73191,-3.8321,3.6694,1.8286,-1.3695
7079,206.4012524,206.4012524,114.3112524,114.3112524,3.2759,-0.26525,1.0898,-1.7567,-0.30191,-3.4789,0.064248,0.7669,0.48513,1.5843,3.7792,-1.7175,-2.11,0.6554,3.7946,0.70428,-3.8401,3.6698,1.8164,-1.3688
7943,198.4423481,156.887772,106.3523481,64.79777205,-0.0003825,-1.0202,1.5874,-1.7253,-0.63594,-3.5765,-0.073495,0.7948,0.67635,1.6234,3.7958,-1.7539,-2.1396,0.65044,3.7853,0.71777,-3.8352,3.6668,1.813,-1.3649
8912,139.2139016,103.1592733,47.12390161,11.06927332,2.0306,-1.8709,1.0892,-2.0898,-0.47159,-3.4392,0.22375,0.97226,0.42467,1.6862,3.7167,-1.7305,-2.1369,0.65094,3.7764,0.72229,-3.8371,3.6645,1.8163,-1.3611
10000,91.96991605,80.78653005,-0.1200839541,-11.30346995,0.3723,1.5866,1.2497,-2.1279,0.19342,-3.4079,-0.20188,1.0098,0.46396,1.6899,3.7586,-1.6852,-2.1348,0.65423,3.768,0.72712,-3.8355,3.6656,1.8184,-1.3621
11220,62.88520175,57.83446194,-29.20479825,-34.25553806,1.5337,2.6895,0.9238,-1.5046,0.096049,-3.333,0.05286,1.0285,0.55406,1.6925,3.7418,-1.7232,-2.1204,0.66269,3.7733,0.72907,-3.8403,3.6634,1.8165,-1.36
12589,41.97964831,41.97964831,-50.11035169,-50.11035169,1.3671,2.7324,0.18797,-1.8124,-0.13632,-3.4018,-0.07535,0.89643,0.48755,1.6656,3.7378,-1.6711,-2.1113,0.66491,3.778,0.73335,-3.8466,3.6621,1.8184,-1.361
14125,142.5137738,30.10708683,50.4237738,-61.98291317,1.2886,0.36975,-0.74369,-2.8801,-0.16446,-3.3921,0.027002,0.96937,0.50948,1.6638,3.7471,-1.7089,-2.107,0.66727,3.7733,0.76766,-3.8482,3.6622,1.8184,-1.3611
15848,4955551.878,19.01320114,4955459.788,-73.07679886,1.2501,2.7378,1.2081,-1.8382,-0.08081,-3.4146,0.0022228,0.98303,0.48852,1.701,3.768,-1.7005,-2.1112,2.3608,3.77,0.73015,-3.8482,3.6619,1.8185,0.78212
17782,15.20995293,14.76894656,-76.88004707,-77.32105344,0.47486,2.7436,0.19991,-1.7636,0.0592,-3.3962,-0.0028573,0.98336,0.40634,1.6904,3.7731,-1.6979,-2.105,0.67251,3.7661,0.72493,-3.8492,3.6616,1.8184,-1.3611
19952,13.92664587,13.03260043,-78.16335413,-79.05739957,0.99659,2.6503,0.073245,-1.9107,-0.03496,-3.4028,0.021503,1.007,0.42881,1.6932,3.7739,-1.7068,-2.1049,0.67061,3.7673,0.72384,-3.8496,3.6615,1.8183,-1.3611
20000,13.74690289,13.03260043,-78.34309711,-79.05739957,0.88176,2.7515,0.074736,-1.8813,0.070041,-3.4403,0.060081,0.99109,0.42554,1.6926,3.7741,-1.7049,-2.0994,0.66991,3.7668,0.72568,-3.8495,3.6613,1.8183,-1.3611
22387,8.972973771,8.799483821,-83.11702623,-83.29051618,0.83827,2.5989,0.1248,-1.9302,-0.24075,-3.7219,0.041249,1.0046,0.42671,1.6877,3.7739,-1.7035,-2.0989,0.67203,3.768,0.72603,-3.8498,3.6614,1.8183,-1.3609
25118,5.305213199,5.233835704,-86.7847868,-86.8561643,0.74047,2.5428,0.1536,-1.8946,-0.12736,-3.7516,0.031142,1.0085,0.44338,1.6711,3.7758,-1.7029,-2.1019,0.67312,3.7668,0.72619,-3.8557,3.6614,1.8183,-1.3609
28183,4.797517974,4.665003656,-87.29248203,-87.42499634,0.73159,2.7013,0.11451,-1.9055,-0.12079,-3.7565,0.036254,0.99895,0.42523,1.6833,3.777,-1.7013,-2.1024,0.67478,3.7666,0.72651,-3.8552,3.6614,1.8184,-1.3608
31622,4.241265992,4.13849254,-87.84873401,-87.95150746,0.74684,2.615,0.11114,-1.8539,-0.12949,-3.7625,0.033223,0.99055,0.43126,1.6828,3.7804,-1.7042,-2.1022,0.67777,3.7666,0.7253,-3.8551,3.6615,1.8184,-1.361
35481,43.9749834,0.441981435,-48.1150166,-91.64801856,0.49951,2.3952,0.16652,0.31072,-0.16005,-3.7459,0.040713,1.0011,0.44515,1.6834,3.8247,-1.7054,-2.1046,0.67909,3.7668,0.72487,-3.8552,3.6616,1.8188,-1.361
39810,68491.14662,0.1809106215,68399.05662,-91.90908938,0.72061,2.7733,0.15108,-1.806,-0.12409,-3.7573,0.041283,0.99251,0.42983,1.6848,1.9432,-1.7063,-2.1041,-1.5927,3.7669,0.72557,-3.855,3.6615,1.8183,-1.3609
40040,0.1999292837,0.1809106215,-91.89007072,-91.90908938,0.70948,2.6137,0.092645,-1.8414,-0.15376,-3.7528,0.04254,0.99229,0.43172,1.6845,3.8326,-1.7051,-2.1041,0.67752,3.7666,0.72545,-3.855,3.6615,1.8185,-1.3608
1,8343447.527,8343447.527,8343359.637,8343359.637,3.2083,-2.1299,-2.4258,-2.6665,-2.4403,4.0968,2.2129,-0.87375,4.9236,-2.935,4.7277,-3.2218,1.2358,1.4123,4.2821,-1.9348,-4.018,2.6515,-2.0919,0.61163
2,26007476.06,8343447.527,26007388.17,8343359.637,2.0405,-1.3468,-0.98495,4.244,-1.8055,-3.0517,4.8123,0.28136,-3.3719,-3.8182,-2.1147,3.4007,-4.8176,2.4234,1.0371,3.5584,2.7435,2.3311,4.991,0.69712
3,2221573.998,2221573.998,2221486.108,2221486.108,2.884,1.1077,-3.6279,-1.2555,-1.9173,-1.0896,4.1733,4.8353,3.3633,-2.5538,-4.7063,2.478,-1.7838,4.7957,-3.6158,1.3927,-1.8618,1.9646,-1.1105,2.5105
4,21361982.42,2221573.998,21361894.53,2221486.108,0.63537,-2.0597,-1.268,-0.83564,-4.9658,1.4956,2.6152,3.365,3.7828,-0.96142,-1.3466,4.4353,-2.0683,-3.698,2.1091,-1.2065,-4.7667,2.5531,4.5093,1.0605
5,54258073.96,2221573.998,54257986.07,2221486.108,3.3281,4.8714,1.5298,1.7747,1.3971,0.47963,-3.7555,1.8422,-3.6851,-4.0025,1.9566,-3.8316,-3.4751,-3.8448,-4.5611,-4.4223,4.7718,-0.2897,3.6855,-3.3858
6,41671842.99,2221573.998,41671755.1,2221486.108,-2.7018,0.13315,-2.9912,2.719,-4.8804,-3.2523,-1.4923,-0.73391,-3.3625,1.0668,-2.363,-4.1565,2.0937,3.7105,2.0388,-4.1382,2.4186,-2.1203,2.9703,-2.2489
7,8132367.515,2221573.998,8132279.625,2221486.108,4.3153,0.16606,2.4148,2.8555,-0.14658,-3.8712,-4.4332,4.8992,2.5261,-1.5603,3.9344,-1.0982,-4.7036,0.78035,2.3803,1.3567,-1.9698,4.5185,-4.0451,4.4972
8,5503429.52,2221573.998,5503341.63,2221486.108,-3.7037,-1.7013,-2.4017,4.5236,-3.1924,-0.3108,2.2648,2.095,0.37253,0.82797,-3.5932,4.4483,-1.2926,-0.11812,1.3409,-4.5295,0.0051538,4.5003,1.9671,2.7278
10,8254188.685,2221573.998,8254100.795,2221486.108,-4.2556,4.6865,-2.5511,-0.89665,0.22997,-1.1131,-4.0354,4.4187,1.4405,-2.1982,-3.4526,3.5296,3.6725,2.246,2.923,1.7706,0.84711,-0.7623,-3.5256,3.2935
11,15767160.72,2221573.998,15767072.83,2221486.108,0.63975,1.5262,2.594,0.0039505,-2.436,-4.474,-1.2154,-1.9959,3.8754,-4.5649,-2.7701,0.46591,-1.3371,1.3731,3.0447,-3.1583,1.8471,-4.7113,-0.68729,3.4756
12,5704877.948,2221573.998,5704790.058,2221486.108,-1.9015,-4.0119,3.0573,4.3401,-0.75769,-1.2689,1.981,-0.45068,3.9006,0.78118,0.58905,-4.3703,0.99069,1.8772,1.2111,2.1801,-0.64549,1.1926,-2.8395,4.3445
14,21764217.56,2221573.998,21764129.67,2221486.108,1.1568,4.1249,3.1009,-0.17859,3.7462,-1.3546,2.2636,-4.6951,-4.7872,0.38295,-4.6139,4.3465,-3.6564,3.2355,-3.7009,-1.6251,3.8224,4.9497,2.9967,-0.30913
15,14659597.25,2221573.998,14659509.36,2221486.108,-2.7765,-0.90882,2.169,-0.26987,-4.9307,-0.49258,-2.9612,3.6299,2.7102,-3.4318,1.3351,1.4652,2.4428,-2.9192,-3.814,-2.8175,0.10792,-2.1033,-4.3303,4.6587
17,20628224.16,2221573.998,20628136.27,2221486.108,3.1474,-1.8476,2.9387,-0.065343,-3.4023,-0.63607,-2.7737,-4.2248,-3.3091,-0.08251,4.2731,-0.091914,-4.0494,-1.2181,3.5835,-0.48376,-2.4895,-0.44941,4.0032,1.0076
19,38259742.8,2221573.998,38259654.91,2221486.108,3.4633,-4.2571,2.5336,3.7985,3.513,-2.594,-1.6222,-0.87163,-1.1256,1.8137,4.1603,0.83847,4.6883,2.8934,0.6165,2.0173,-1.0689,2.2354,-4.5028,-2.8573
20,69486655.63,2221573.998,69486567.74,2221486.108,-0.13615,4.0757,0.41356,-1.1643,-3.1554,0.65721,4.2838,-3.9436,1.0042,4.7232,-1.6736,0.70055,-0.49928,3.7222,3.9698,-0.99183,0.41347,-2.9248,1.2879,-4.885
22,26007476.06,2221573.998,26007388.17,2221486.108,2.0405,-1.3468,-0.98495,4.244,-1.8055,-3.0517,4.8123,0.28136,-3.3719,-3.8182,-2.1147,3.4007,-4.8176,2.4234,1.0371,3.5584,2.7435,2.3311,4.991,0.69712
25,54258073.96,2221573.998,54257986.07,2221486.108,3.3281,4.8714,1.5298,1.7747,1.3971,0.47963,-3.7555,1.8422,-3.6851,-4.0025,1.9566,-3.8316,-3.4751,-3.8448,-4.5611,-4.4223,4.7718,-0.2897,3.6855,-3.3858
28,5503429.52,2221573.998,5503341.63,2221486.108,-3.7037,-1.7013,-2.4017,4.5236,-3.1924,-0.3108,2.2648,2.095,0.37253,0.82797,-3.5932,4.4483,-1.2926,-0.11812,1.3409,-4.5295,0.0051538,4.5003,1.9671,2.7278
31,15767160.72,2221573.998,15767072.83,2221486.108,0.63975,1.5262,2.594,0.0039505,-2.436,-4.474,-1.2154,-1.9959,3.8754,-4.5649,-2.7701,0.46591,-1.3371,1.3731,3.0447,-3.1583,1.8471,-4.7113,-0.68729,3.4756
35,14659597.25,2221573.998,14659509.36,2221486.108,-2.7765,-0.90882,2.169,-0.26987,-4.9307,-0.49258,-2.9612,3.6299,2.7102,-3.4318,1.3351,1.4652,2.4428,-2.9192,-3.814,-2.8175,0.10792,-2.1033,-4.3303,4.6587
39,38259742.8,2221573.998,38259654.91,2221486.108,3.4633,-4.2571,2.5336,3.7985,3.513,-2.594,-1.6222,-0.87163,-1.1256,1.8137,4.1603,0.83847,4.6883,2.8934,0.6165,2.0173,-1.0689,2.2354,-4.5028,-2.8573
44,17787823.67,2221573.998,17787735.78,2221486.108,-1.1542,0.50654,-3.7894,-3.2235,-5.9986,3.1511,2.5652,4.8605,5.3631,-0.45299,-2.9274,4.9428,-2.0183,-3.648,4.0394,0.13687,-3.604,1.5049,4.4593,3.614
50,5390580.02,2221573.998,5390492.13,2221486.108,-4.2056,-0.082115,-5.9905,-1.644,-2.8183,1.1901,-3.9854,6.1185,1.2022,-5.9282,-2.9632,1.7495,6.0824,4.1691,0.11016,3.6044,-1.1161,0.86434,-2.1355,4.1457
56,29121865.11,2221573.998,29121777.22,2221486.108,3.0669,-3.5482,-1.1049,0.09917,3.2669,-1.0119,4.5904,4.2398,4.9944,-2.1024,1.9848,1.4589,-3.9393,1.3471,-4.0697,-1.1715,1.3092,-4.6928,-1.612,-0.72444
63,2221573.998,2221573.998,2221486.108,2221486.108,2.884,1.1077,-3.6279,-1.2555,-1.9173,-1.0896,4.1733,4.8353,3.3633,-2.5538,-4.7063,2.478,-1.7838,4.7957,-3.6158,1.3927,-1.8618,1.9646,-1.1105,2.5105
70,5390580.02,2221573.998,5390492.13,2221486.108,-4.2056,-0.082115,-5.9905,-1.644,-2.8183,1.1901,-3.9854,6.1185,1.2022,-5.9282,-2.9632,1.7495,6.0824,4.1691,0.11016,3.6044,-1.1161,0.86434,-2.1355,4.1457
79,17159508.68,2221573.998,17159420.79,2221486.108,1.6696,-0.86465,1.4715,3.9165,0.94938,-2.0273,-2.7531,0.8988,3.0224,1.2963,5.9774,0.19187,4.4426,-0.81901,0.30484,0.095542,-0.3108,1.5939,-4.3383,-0.31081
89,26255773.0,2221573.998,26255685.11,2221486.108,-2.3095,3.7613,-3.1861,-1.6892,0.35005,2.3354,4.0212,-4.4269,2.3344,-3.9147,-1.0753,-3.4234,-0.080854,3.6689,-8.1708,2.3418,-0.0652,-3.6599,4.2555,2.1169
100,42283888.83,2221573.998,42283800.94,2221486.108,1.0458,2.2774,-4.9967,-1.71,-4.4892,-1.2695,1.2402,-3.8436,2.8395,-1.4297,-1.9634,3.6165,-2.0543,4.1724,-0.07043,-0.37335,-3.2849,-4.9045,-3.2509,-1.9247
112,4172295.513,2221573.998,4172207.623,2221486.108,-1.5482,-3.124,3.0073,4.2901,-2.4069,-2.3621,3.5068,-3.4479,3.592,-0.88534,0.53905,-2.526,1.2734,0.96926,-2.081,1.1529,0.56094,-0.10146,-2.0102,2.4547
125,13278808.08,2221573.998,13278720.19,2221486.108,2.8014,7.745,-1.561,2.1714,1.1489,0.43438,-4.8049,1.8224,-2.6304,-3.6289,-6.2393,-3.8598,-1.9337,-5.7777,-7.8091,-0.87347,2.1718,-1.6162,-0.18801,5.1154
141,2492850.95,1371610.74,2492763.06,1371522.85,4.2793,-5.4168,-2.9631,1.3619,-1.2035,3.9952,4.3663,1.3878,1.2339,-6.9956,4.4954,-2.9863,0.17646,1.1279,4.1015,-0.69237,-2.938,4.0794,-0.42128,3.939
158,6101816.256,1371610.74,6101728.366,1371522.85,2.7097,1.9298,2.0196,-1.8555,-3.3059,-3.0844,-3.8436,-2.895,-0.68356,-2.8929,0.37578,6.5963,-6.2461,-4.4311,-1.9629,-0.20482,-2.4248,0.88023,-3.5332,2.6833
